Continent,year,month,ESVD2.0_Biome,Int$ Per Hectare Per Year,date
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.011408333333333333,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.011408333333333333,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.011408333333333333,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.011408333333333333,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.0171,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,2.4999999999999998e-05,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.00019166666666666667,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.0,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,7.5e-05,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,4.9999999999999996e-05,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.014325,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.0016500000000000002,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.03771666666666667,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-06-01
Africa,2014,7,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-07-01
Africa,2014,8,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-08-01
Africa,2014,9,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-09-01
Africa,2014,10,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-10-01
Africa,2014,11,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-11-01
Africa,2014,12,Temperate forests and woodlands; Tropical and subtropical forests,0.006941666666666666,2014-12-01
Africa,2014,1,Temperate forests and woodlands; Tropical and subtropical forests,0.004566666666666667,2014-01-01
Africa,2014,2,Temperate forests and woodlands; Tropical and subtropical forests,0.004566666666666667,2014-02-01
Africa,2014,3,Temperate forests and woodlands; Tropical and subtropical forests,0.004566666666666667,2014-03-01
Africa,2014,4,Temperate forests and woodlands; Tropical and subtropical forests,0.004566666666666667,2014-04-01
Africa,2014,5,Temperate forests and woodlands; Tropical and subtropical forests,0.004566666666666667,2014-05-01
Africa,2014,6,Temperate forests and woodlands; Tropical and subtropical forests,0.004566666666666667,2014-06-01
